Store,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
803,1948.05,2259.8823552201084,2571.7147104402165,2883.5470656603247,3195.379420880433,3507.211776100541,3819.0441313206497,4130.876486540758,4442.708841760867,4754.541196980975,5066.373552201083,5378.205907421191,5690.038262641299,6001.8706178614075,6313.702973081517,6625.535328301625,6937.367683521733,7249.200038741841,7561.032393961949,7872.8647491820575,8184.697104402166,8496.529459622274,8808.361814842383,9120.19417006249,9432.0265252826,9743.858880502707,10055.691235722816,10367.523590942923,10679.355946163032,10991.18830138314,11303.020656603248,11614.853011823356,11926.685367043465,12238.517722263574,12550.350077483681,12862.18243270379,13174.014787923898,13485.847143144007,13797.679498364114,14109.511853584223,14421.34420880433,14733.17656402444,15045.008919244548,15356.841274464656,15668.673629684765,15980.505984904872,16292.338340124981,16604.17069534509,16916.0030505652,17227.835405785307
33,2884.113,3124.6886999999997,3365.2644,3605.8401,3846.4157999999998,4086.9914999999996,4327.5671999999995,4568.1429,4808.7186,5049.2943,5289.869999999999,5530.4457,5771.0214,6011.597099999999,6252.1728,6492.7485,6733.324199999999,6973.899899999999,7214.4756,7455.051299999999,7695.626999999999,7936.2027,8176.778399999999,8417.354099999999,8657.9298,8898.5055,9139.081199999999,9379.6569,9620.2326,9860.808299999999,10101.384,10341.9597,10582.535399999999,10823.1111,11063.6868,11304.262499999999,11544.838199999998,11785.4139,12025.989599999999,12266.565299999998,12507.140999999998,12747.716699999999,12988.292399999998,13228.868099999998,13469.4438,13710.019499999999,13950.595199999998,14191.1709,14431.746599999999,14672.322299999998
349,4869.126,5265.67692,5662.2278400000005,6058.77876,6455.32968,6851.8806,7248.43152,7644.98244,8041.533359999999,8438.08428,8834.6352,9231.186119999998,9627.73704,10024.28796,10420.83888,10817.3898,11213.940719999999,11610.49164,12007.04256,12403.59348,12800.1444,13196.695319999999,13593.246239999999,13989.79716,14386.34808,14782.899,15179.44992,15576.000839999999,15972.551759999998,16369.10268,16765.653599999998,17162.20452,17558.75544,17955.30636,18351.857279999997,18748.408199999998,19144.95912,19541.51004,19938.06096,20334.611879999997,20731.1628,21127.71372,21524.264639999998,21920.81556,22317.366479999997,22713.9174,23110.46832,23507.019239999998,23903.57016,24300.121079999997
1011,2056.941,2331.5405152201083,2606.1400304402164,2880.7395456603244,3155.339060880433,3429.9385761005415,3704.5380913206495,3979.1376065407576,4253.737121760866,4528.336636980975,4802.936152201082,5077.535667421191,5352.135182641299,5626.734697861408,5901.334213081516,6175.933728301624,6450.533243521732,6725.132758741841,6999.732273961949,7274.331789182057,7548.931304402166,7823.530819622274,8098.130334842382,8372.72985006249,8647.3293652826,8921.928880502706,9196.528395722817,9471.127910942923,9745.727426163032,10020.32694138314,10294.926456603247,10569.525971823357,10844.125487043464,11118.725002263574,11393.324517483681,11667.924032703791,11942.523547923898,12217.123063144005,12491.722578364115,12766.322093584222,13040.921608804332,13315.521124024439,13590.12063924455,13864.720154464656,14139.319669684763,14413.919184904873,14688.51870012498,14963.11821534509,15237.717730565197,15512.317245785307
408,2522.6204697746357,2634.893535599251,2747.1666014238667,2859.4396672484827,2971.712733073098,3083.9857988977137,3196.2588647223292,3308.5319305469447,3420.8049963715603,3533.078062196176,3645.3511280207913,3757.624193845407,3869.897259670023,3982.1703254946383,4094.443391319254,4206.71645714387,4318.989522968485,4431.262588793101,4543.535654617716,4655.808720442332,4768.081786266947,4880.354852091563,4992.627917916178,5104.900983740794,5217.17404956541,5329.447115390025,5441.720181214641,5553.993247039256,5666.266312863872,5778.539378688488,5890.812444513103,6003.085510337719,6115.358576162334,6227.63164198695,6339.9047078115655,6452.177773636181,6564.4508394607965,6676.723905285413,6788.9969711100275,6901.270036934644,7013.5431027592585,7125.816168583875,7238.08923440849,7350.362300233106,7462.635366057721,7574.908431882337,7687.181497706953,7799.454563531568,7911.7276293561845,8024.000695180799
953,1474.814939549272,1638.0340759783949,1801.2532124075176,1964.4723488366405,2127.6914852657633,2290.9106216948862,2454.129758124009,2617.3488945531317,2780.5680309822546,2943.7871674113776,3107.0063038405005,3270.2254402696235,3433.4445766987465,3596.6637131278694,3759.882849556992,3923.101985986115,4086.321122415238,4249.540258844361,4412.759395273484,4575.978531702606,4739.197668131729,4902.416804560852,5065.635940989975,5228.855077419098,5392.074213848221,5555.293350277343,5718.512486706467,5881.731623135589,6044.950759564712,6208.169895993835,6371.389032422958,6534.608168852081,6697.827305281204,6861.046441710327,7024.26557813945,7187.484714568573,7350.703850997696,7513.9229874268185,7677.142123855941,7840.3612602850635,8003.5803967141865,8166.799533143309,8330.018669572433,8493.237806001554,8656.45694243068,8819.6760788598,8982.895215288925,9146.114351718046,9309.333488147171,9472.552624576292
1021,5560.579469774636,5869.610615599251,6178.641761423867,6487.672907248482,6796.704053073098,7105.735198897713,7414.766344722329,7723.797490546945,8032.82863637156,8341.859782196176,8650.890928020792,8959.922073845406,9268.953219670022,9577.984365494638,9887.015511319252,10196.04665714387,10505.077802968484,10814.108948793099,11123.140094617716,11432.17124044233,11741.202386266947,12050.233532091563,12359.264677916177,12668.295823740793,12977.326969565409,13286.358115390023,13595.38926121464,13904.420407039255,14213.45155286387,14522.482698688487,14831.513844513102,15140.544990337716,15449.576136162334,15758.607281986948,16067.638427811562,16376.66957363618,16685.700719460794,16994.731865285412,17303.763011110026,17612.79415693464,17921.82530275926,18230.856448583872,18539.887594408487,18848.918740233104,19157.94988605772,19466.981031882333,19776.01217770695,20085.043323531565,20394.07446935618,20703.105615180797
233,5331.663,5504.151495220108,5676.639990440216,5849.128485660324,6021.6169808804325,6194.105476100542,6366.59397132065,6539.082466540758,6711.570961760866,6884.059456980975,7056.547952201083,7229.036447421191,7401.524942641299,7574.0134378614075,7746.501933081516,7918.990428301624,8091.478923521732,8263.96741874184,8436.455913961949,8608.944409182059,8781.432904402165,8953.921399622275,9126.409894842382,9298.898390062492,9471.386885282598,9643.875380502708,9816.363875722815,9988.852370942925,10161.340866163033,10333.829361383141,10506.31785660325,10678.806351823358,10851.294847043466,11023.783342263574,11196.271837483682,11368.76033270379,11541.248827923899,11713.737323144007,11886.225818364117,12058.714313584223,12231.202808804333,12403.69130402444,12576.17979924455,12748.668294464656,12921.156789684766,13093.645284904873,13266.133780124983,13438.62227534509,13611.1107705652,13783.599265785306
63,3249.8924697746356,3437.8531508193596,3625.8138318640836,3813.7745129088075,4001.7351939535315,4189.695874998255,4377.656556042979,4565.617237087703,4753.577918132427,4941.538599177151,5129.499280221875,5317.459961266599,5505.420642311323,5693.381323356047,5881.342004400771,6069.302685445495,6257.263366490219,6445.224047534943,6633.184728579667,6821.145409624391,7009.106090669115,7197.0667717138385,7385.0274527585625,7572.9881338032865,7760.94881484801,7948.909495892734,8136.870176937458,8324.830857982182,8512.791539026906,8700.75222007163,8888.712901116354,9076.673582161078,9264.634263205802,9452.594944250526,9640.55562529525,9828.516306339974,10016.476987384698,10204.437668429422,10392.398349474146,10580.35903051887,10768.319711563594,10956.280392608318,11144.241073653042,11332.201754697766,11520.162435742488,11708.123116787212,11896.083797831936,12084.04447887666,12272.005159921384,12459.965840966108
643,3951.045,4164.39618,4377.74736,4591.09854,4804.44972,5017.8009,5231.15208,5444.5032599999995,5657.854439999999,5871.20562,6084.556799999999,6297.90798,6511.25916,6724.610339999999,6937.961519999999,7151.312699999999,7364.663879999999,7578.01506,7791.366239999999,8004.717419999999,8218.068599999999,8431.41978,8644.770959999998,8858.12214,9071.47332,9284.824499999999,9498.175679999998,9711.526859999998,9924.87804,10138.229219999997,10351.580399999999,10564.931579999999,10778.282759999998,10991.633939999998,11204.985119999998,11418.336299999999,11631.687479999997,11845.038659999998,12058.389839999998,12271.741019999998,12485.092199999997,12698.443379999997,12911.794559999998,13125.145739999998,13338.496919999998,13551.848099999997,13765.199279999997,13978.550459999997,14191.901639999998,14405.252819999998
150,3515.481,3729.15508,3942.8291600000002,4156.50324,4370.17732,4583.8514,4797.52548,5011.19956,5224.87364,5438.54772,5652.221799999999,5865.89588,6079.569959999999,6293.24404,6506.918119999999,6720.592199999999,6934.26628,7147.940359999999,7361.614439999999,7575.288519999999,7788.962599999999,8002.63668,8216.310759999998,8429.98484,8643.658919999998,8857.332999999999,9071.00708,9284.681159999998,9498.355239999999,9712.029319999998,9925.703399999999,10139.37748,10353.051559999998,10566.725639999999,10780.399719999998,10994.073799999998,11207.747879999999,11421.421959999998,11635.096039999999,11848.770119999997,12062.444199999998,12276.118279999997,12489.792359999998,12703.466439999998,12917.140519999997,13130.814599999998,13344.488679999997,13558.162759999997,13771.836839999996,13985.510919999997
758,1715.283,1850.62682,1985.9706399999998,2121.3144599999996,2256.6582799999996,2392.0020999999997,2527.3459199999998,2662.68974,2798.03356,2933.37738,3068.7211999999995,3204.0650199999995,3339.4088399999996,3474.752659999999,3610.0964799999992,3745.4402999999993,3880.7841199999993,4016.1279399999994,4151.471759999999,4286.815579999999,4422.159399999999,4557.503219999999,4692.847039999999,4828.190859999999,4963.534679999999,5098.878499999999,5234.222319999999,5369.566139999999,5504.909959999999,5640.253779999999,5775.597599999999,5910.941419999999,6046.285239999999,6181.629059999999,6316.972879999999,6452.316699999999,6587.660519999999,6723.0043399999995,6858.348159999998,6993.691979999998,7129.035799999998,7264.379619999998,7399.723439999998,7535.067259999998,7670.411079999998,7805.754899999998,7941.098719999998,8076.442539999998,8211.786359999998,8347.130179999998
861,811.4789395492719,972.8467807582865,1134.214621967301,1295.5824631763155,1456.9503043853301,1618.3181455943447,1779.6859868033594,1941.0538280123737,2102.4216692213886,2263.789510430403,2425.1573516394174,2586.525192848432,2747.8930340574466,2909.260875266461,3070.628716475476,3231.9965576844907,3393.3643988935046,3554.7322401025194,3716.1000813115343,3877.467922520548,4038.835763729563,4200.203604938578,4361.571446147592,4522.939287356607,4684.3071285656215,4845.674969774635,5007.04281098365,5168.410652192665,5329.778493401679,5491.146334610694,5652.514175819709,5813.882017028723,5975.2498582377375,6136.617699446752,6297.985540655766,6459.353381864781,6620.721223073796,6782.08906428281,6943.456905491825,7104.82474670084,7266.192587909854,7427.560429118868,7588.928270327883,7750.296111536898,7911.663952745912,8073.031793954927,8234.399635163942,8395.767476372956,8557.135317581971,8718.503158790985
331,2163.834,2349.649095220108,2535.4641904402165,2721.2792856603246,2907.094380880433,3092.9094761005413,3278.7245713206494,3464.539666540758,3650.354761760866,3836.169856980974,4021.9849522010827,4207.800047421191,4393.615142641299,4579.4302378614075,4765.245333081515,4951.060428301624,5136.875523521732,5322.690618741841,5508.505713961949,5694.320809182057,5880.135904402166,6065.950999622273,6251.766094842382,6437.58119006249,6623.396285282598,6809.211380502707,6995.026475722815,7180.841570942924,7366.656666163031,7552.47176138314,7738.286856603248,7924.101951823356,8109.917047043465,8295.732142263572,8481.54723748368,8667.36233270379,8853.177427923898,9038.992523144007,9224.807618364113,9410.622713584224,9596.43780880433,9782.252904024439,9968.067999244548,10153.883094464656,10339.698189684765,10525.513284904871,10711.328380124982,10897.143475345089,11082.958570565195,11268.773665785306
205,3831.455939549272,4008.6203607582866,4185.784781967301,4362.949203176316,4540.11362438533,4717.278045594345,4894.442466803359,5071.606888012373,5248.771309221388,5425.935730430403,5603.100151639417,5780.264572848431,5957.428994057445,6134.59341526646,6311.757836475475,6488.9222576844895,6666.086678893504,6843.251100102519,7020.415521311534,7197.579942520548,7374.744363729562,7551.908784938576,7729.073206147591,7906.237627356606,8083.40204856562,8260.566469774634,8437.730890983648,8614.895312192664,8792.059733401678,8969.224154610692,9146.388575819707,9323.552997028723,9500.717418237737,9677.88183944675,9855.046260655765,10032.210681864779,10209.375103073795,10386.539524282809,10563.703945491823,10740.868366700837,10918.032787909853,11095.197209118867,11272.361630327881,11449.526051536895,11626.69047274591,11803.854893954926,11981.01931516394,12158.183736372954,12335.348157581968,12512.512578790984
1103,1561.437,1717.9616504402165,1874.4863008804332,2031.0109513206498,2187.5356017608665,2344.060252201083,2500.5849026413,2657.1095530815164,2813.634203521733,2970.1588539619497,3126.6835044021664,3283.208154842383,3439.7328052825997,3596.2574557228163,3752.782106163033,3909.3067566032496,4065.8314070434662,4222.356057483683,4378.8807079238995,4535.405358364116,4691.930008804333,4848.4546592445495,5004.979309684766,5161.503960124983,5318.028610565199,5474.553261005416,5631.077911445633,5787.602561885849,5944.127212326066,6100.651862766283,6257.176513206499,6413.701163646716,6570.225814086933,6726.750464527149,6883.275114967366,7039.7997654075825,7196.324415847799,7352.849066288016,7509.3737167282325,7665.898367168449,7822.423017608666,7978.947668048882,8135.472318489099,8291.996968929316,8448.521619369532,8605.046269809749,8761.570920249966,8918.095570690182,9074.620221130399,9231.144871570616
1100,-205.64853022536406,143.57211559925153,492.7927614238671,842.0134072484827,1191.2340530730983,1540.4546988977138,1889.6753447223296,2238.895990546945,2588.1166363715606,2937.337282196176,3286.5579280207917,3635.778573845407,3984.999219670023,4334.219865494639,4683.440511319254,5032.66115714387,5381.881802968485,5731.102448793101,6080.323094617716,6429.543740442332,6778.764386266947,7127.985032091563,7477.2056779161785,7826.426323740794,8175.6469695654105,8524.867615390025,8874.088261214642,9223.308907039256,9572.529552863873,9921.750198688487,10270.970844513104,10620.191490337718,10969.412136162335,11318.632781986951,11667.853427811566,12017.074073636182,12366.294719460797,12715.515365285413,13064.736011110028,13413.956656934644,13763.177302759259,14112.397948583875,14461.61859440849,14810.839240233106,15160.059886057721,15509.280531882338,15858.501177706952,16207.721823531567,16556.942469356185,16906.1631151808
298,3347.649,3557.2322799999997,3766.81556,3976.39884,4185.98212,4395.5653999999995,4605.14868,4814.731959999999,5024.31524,5233.89852,5443.4818,5653.065079999999,5862.648359999999,6072.23164,6281.814919999999,6491.3982,6700.9814799999995,6910.564759999999,7120.14804,7329.731319999999,7539.3146,7748.897879999999,7958.481159999999,8168.06444,8377.647719999999,8587.231,8796.814279999999,9006.39756,9215.980839999998,9425.56412,9635.1474,9844.730679999999,10054.31396,10263.897239999998,10473.48052,10683.063799999998,10892.647079999999,11102.23036,11311.813639999998,11521.39692,11730.980199999998,11940.563479999999,12150.146759999998,12359.730039999999,12569.313319999997,12778.896599999998,12988.479879999999,13198.063159999998,13407.646439999999,13617.229719999998
17,1925.218469774636,2163.3533755992516,2401.488281423867,2639.6231872484827,2877.7580930730983,3115.8929988977143,3354.0279047223294,3592.1628105469454,3830.2977163715605,4068.4326221961765,4306.567528020792,4544.7024338454075,4782.837339670023,5020.972245494639,5259.107151319255,5497.24205714387,5735.376962968485,5973.511868793101,6211.646774617717,6449.781680442332,6687.916586266948,6926.051492091563,7164.186397916179,7402.321303740794,7640.45620956541,7878.591115390025,8116.726021214641,8354.860927039255,8592.995832863871,8831.130738688487,9069.265644513103,9307.40055033772,9545.535456162335,9783.670361986951,10021.805267811565,10259.940173636181,10498.075079460797,10736.209985285412,10974.344891110028,11212.479796934644,11450.61470275926,11688.749608583874,11926.88451440849,12165.019420233106,12403.154326057722,12641.289231882336,12879.424137706952,13117.559043531568,13355.693949356184,13593.8288551808
28,-205.64853022536406,164.1927155992515,534.033961423867,903.8752072484826,1273.7164530730981,1643.5576988977136,2013.3989447223294,2383.2401905469446,2753.0814363715604,3122.922682196176,3492.7639280207914,3862.605173845407,4232.446419670023,4602.2876654946385,4972.128911319253,5341.970157143869,5711.811402968485,6081.6526487931005,6451.493894617716,6821.335140442331,7191.176386266947,7561.0176320915625,7930.858877916178,8300.700123740793,8670.54136956541,9040.382615390025,9410.223861214641,9780.065107039256,10149.90635286387,10519.747598688487,10889.588844513102,11259.430090337719,11629.271336162334,11999.112581986948,12368.953827811565,12738.79507363618,13108.636319460797,13478.477565285411,13848.318811110026,14218.160056934643,14588.001302759258,14957.842548583874,15327.68379440849,15697.525040233104,16067.36628605772,16437.207531882337,16807.04877770695,17176.890023531567,17546.731269356183,17916.572515180796
207,4742.253,5074.737755220108,5407.222510440216,5739.707265660325,6072.192020880433,6404.676776100541,6737.161531320649,7069.6462865407575,7402.131041760866,7734.615796980974,8067.100552201083,8399.585307421192,8732.070062641298,9064.554817861408,9397.039573081516,9729.524328301624,10062.009083521732,10394.49383874184,10726.978593961949,11059.463349182057,11391.948104402167,11724.432859622273,12056.917614842383,12389.40237006249,12721.8871252826,13054.371880502706,13386.856635722816,13719.341390942925,14051.826146163032,14384.310901383142,14716.795656603248,15049.280411823358,15381.765167043464,15714.249922263574,16046.73467748368,16379.21943270379,16711.704187923897,17044.188943144007,17376.673698364117,17709.158453584223,18041.643208804333,18374.12796402444,18706.61271924455,19039.097474464656,19371.582229684765,19704.06698490487,20036.55174012498,20369.036495345088,20701.521250565198,21034.006005785308
527,2982.1604697746357,3249.506835599251,3516.8532014238667,3784.1995672484827,4051.5459330730982,4318.892298897714,4586.238664722329,4853.585030546945,5120.93139637156,5388.277762196176,5655.624128020791,5922.970493845407,6190.316859670023,6457.663225494638,6725.0095913192545,6992.355957143869,7259.7023229684855,7527.0486887931,7794.395054617717,8061.741420442331,8329.087786266948,8596.434152091562,8863.780517916179,9131.126883740793,9398.47324956541,9665.819615390026,9933.16598121464,10200.512347039257,10467.858712863872,10735.205078688488,11002.551444513103,11269.897810337718,11537.244176162334,11804.59054198695,12071.936907811565,12339.283273636182,12606.629639460796,12873.976005285413,13141.322371110027,13408.668736934644,13676.015102759258,13943.361468583875,14210.70783440849,14478.054200233106,14745.40056605772,15012.746931882337,15280.093297706951,15547.439663531568,15814.786029356184,16082.132395180799
986,-205.64853022536406,105.09076037914318,415.8300509836504,726.5693415881576,1037.3086321926648,1348.047922797172,1658.7872134016793,1969.5265040061868,2280.265794610694,2591.005085215201,2901.7443758197082,3212.4836664242157,3523.2229570287227,3833.9622476332297,4144.701538237738,4455.440828842245,4766.180119446752,5076.919410051259,5387.658700655766,5698.397991260274,6009.137281864781,6319.876572469288,6630.6158630737955,6941.3551536783025,7252.0944442828095,7562.8337348873165,7873.5730254918235,8184.312316096331,8495.05160670084,8805.790897305345,9116.530187909853,9427.26947851436,9738.008769118867,10048.748059723375,10359.487350327881,10670.22664093239,10980.965931536895,11291.705222141403,11602.444512745911,11913.183803350417,12223.923093954925,12534.662384559433,12845.40167516394,13156.140965768447,13466.880256372955,13777.619546977461,14088.358837581969,14399.098128186475,14709.837418790983,15020.576709395491
971,-411.2970604507281,37.73507119850302,486.76720284773415,935.7993344969652,1384.8314661461964,1833.8635977954273,2282.8957294446586,2731.92786109389,3180.959992743121,3629.992124392352,4079.0242560415827,4528.0563876908145,4977.088519340045,5426.120650989276,5875.152782638508,6324.184914287739,6773.21704593697,7222.249177586201,7671.281309235432,8120.313440884664,8569.345572533894,9018.377704183125,9467.409835832357,9916.441967481587,10365.474099130819,10814.50623078005,11263.53836242928,11712.570494078513,12161.602625727744,12610.634757376974,13059.666889026206,13508.699020675436,13957.731152324668,14406.7632839739,14855.79541562313,15304.827547272362,15753.859678921592,16202.891810570825,16651.923942220055,17100.956073869285,17549.988205518515,17999.02033716775,18448.05246881698,18897.08460046621,19346.116732115443,19795.148863764673,20244.180995413903,20693.213127063136,21142.245258712366,21591.277390361596
