Store,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
6,2146.996469774636,2416.7041874488145,2686.4119051229936,2956.1196227971723,3225.827340471351,3495.5350581455295,3765.242775819708,4034.9504934938873,4304.6582111680655,4574.365928842244,4844.073646516423,5113.781364190602,5383.489081864781,5653.19679953896,5922.904517213139,6192.612234887318,6462.319952561496,6732.027670235675,7001.735387909854,7271.443105584032,7541.150823258211,7810.85854093239,8080.566258606568,8350.273976280747,8619.981693954926,8889.689411629104,9159.397129303283,9429.104846977461,9698.812564651642,9968.52028232582
902,2515.772939549272,2819.2674748976297,3122.762010245987,3426.2565455943445,3729.751080942702,4033.24561629106,4336.7401516394175,4640.234686987775,4943.729222336133,5247.22375768449,5550.718293032847,5854.212828381205,6157.7073637295625,6461.20189907792,6764.696434426278,7068.190969774636,7371.685505122992,7675.18004047135,7978.6745758197085,8282.169111168065,8585.663646516423,8889.158181864781,9192.652717213137,9496.147252561495,9799.641787909854,10103.13632325821,10406.630858606568,10710.125393954926,11013.619929303282,11317.11446465164
762,0,462.0282333333333,924.0564666666666,1386.0846999999999,1848.112933333333,2310.1411666666663,2772.1693999999998,3234.1976333333328,3696.225866666666,4158.254099999999,4620.282333333333,5082.310566666666,5544.3387999999995,6006.367033333333,6468.3952666666655,6930.423499999999,7392.451733333332,7854.479966666666,8316.508199999998,8778.536433333333,9240.564666666665,9702.5929,10164.621133333332,10626.649366666665,11088.677599999999,11550.705833333332,12012.734066666666,12474.762299999999,12936.790533333331,13398.818766666665
14,2448.6944697746358,2781.2899794823284,3113.885489190021,3446.480998897713,3779.076508605406,4111.672018313098,4444.267528020791,4776.8630377284835,5109.458547436176,5442.054057143869,5774.649566851562,6107.245076559254,6439.840586266946,6772.436095974639,7105.031605682331,7437.627115390024,7770.222625097716,8102.818134805409,8435.4136445131,8768.009154220794,9100.604663928487,9433.200173636178,9765.795683343873,10098.391193051564,10430.986702759255,10763.58221246695,11096.177722174642,11428.773231882333,11761.368741590028,12093.964251297719
66,3598.543469774636,3829.1470794823285,4059.750689190021,4290.354298897713,4520.957908605406,4751.561518313099,4982.165128020792,5212.768737728484,5443.372347436177,5673.97595714387,5904.579566851562,6135.183176559254,6365.786786266947,6596.39039597464,6826.9940056823325,7057.597615390025,7288.201225097718,7518.804834805411,7749.408444513103,7980.012054220796,8210.615663928489,8441.21927363618,8671.822883343873,8902.426493051567,9133.030102759258,9363.633712466952,9594.237322174644,9824.840931882336,10055.44454159003,10286.04815129772
465,3432.564,3779.7396666666664,4126.915333333333,4474.091,4821.266666666666,5168.4423333333325,5515.618,5862.7936666666665,6209.9693333333325,6557.1449999999995,6904.3206666666665,7251.496333333333,7598.6720000000005,7945.847666666667,8293.023333333333,8640.198999999999,8987.374666666667,9334.550333333333,9681.725999999999,10028.901666666667,10376.077333333333,10723.252999999999,11070.428666666667,11417.604333333333,11764.78,12111.955666666667,12459.131333333333,12806.306999999999,13153.482666666667,13500.658333333333
474,2984.013,3351.183592033514,3718.3541840670277,4085.524776100541,4452.695368134055,4819.865960167569,5187.0365522010825,5554.207144234597,5921.37773626811,6288.548328301624,6655.718920335138,7022.889512368652,7390.060104402165,7757.230696435679,8124.401288469193,8491.571880502706,8858.742472536222,9225.913064569733,9593.083656603249,9960.254248636762,10327.424840670275,10694.59543270379,11061.766024737302,11428.936616770818,11796.10720880433,12163.277800837845,12530.44839287136,12897.618984904871,13264.789576938387,13631.960168971898
159,3940.056,4305.655425366847,4671.254850733694,5036.854276100541,5402.453701467388,5768.053126834236,6133.6525522010825,6499.25197756793,6864.851402934777,7230.450828301624,7596.050253668471,7961.649679035318,8327.249104402164,8692.848529769011,9058.44795513586,9424.047380502707,9789.646805869554,10155.2462312364,10520.845656603247,10886.445081970094,11252.044507336941,11617.643932703788,11983.243358070637,12348.842783437483,12714.44220880433,13080.041634171177,13445.641059538024,13811.24048490487,14176.83991027172,14542.439335638566
1024,3424.862939549272,3678.9687415642966,3933.0745435793206,4187.1803455943445,4441.286147609369,4695.391949624393,4949.497751639417,5203.603553654442,5457.709355669466,5711.81515768449,5965.920959699515,6220.026761714538,6474.132563729563,6728.238365744587,6982.344167759611,7236.449969774636,7490.55577178966,7744.661573804684,7998.767375819709,8252.873177834732,8506.978979849757,8761.084781864782,9015.190583879805,9269.29638589483,9523.402187909855,9777.507989924878,10031.613791939903,10285.719593954927,10539.82539596995,10793.931197984975
69,2609.5334697746357,3094.358446148995,3579.1834225233542,4064.008398897713,4548.833375272072,5033.658351646432,5518.48332802079,6003.30830439515,6488.133280769509,6972.958257143868,7457.7832335182275,7942.608209892586,8427.433186266946,8912.258162641305,9397.083139015664,9881.908115390022,10366.733091764381,10851.55806813874,11336.383044513099,11821.208020887461,12306.03299726182,12790.857973636179,13275.682950010538,13760.507926384897,14245.332902759255,14730.157879133614,15214.982855507973,15699.807831882332,16184.63280825669,16669.45778463105
348,519.48,1634.4284666666663,2749.3769333333325,3864.325399999999,4979.273866666665,6094.222333333331,7209.170799999998,8324.119266666663,9439.06773333333,10554.016199999996,11668.964666666663,12783.913133333328,13898.861599999995,15013.810066666661,16128.758533333326,17243.706999999995,18358.65546666666,19473.603933333325,20588.552399999993,21703.500866666658,22818.449333333327,23933.39779999999,25048.346266666656,26163.294733333325,27278.24319999999,28393.191666666655,29508.140133333323,30623.08859999999,31738.037066666653,32852.985533333325
865,2200.797,2525.005792033514,2849.2145840670273,3173.423376100541,3497.632168134055,3821.840960167569,4146.049752201083,4470.258544234596,4794.46733626811,5118.676128301624,5442.884920335138,5767.093712368651,6091.302504402165,6415.5112964356795,6739.720088469192,7063.928880502706,7388.137672536221,7712.346464569733,8036.5552566032475,8360.764048636762,8684.972840670276,9009.181632703789,9333.390424737303,9657.599216770817,9981.80800880433,10306.016800837844,10630.225592871358,10954.434384904873,11278.643176938385,11602.8519689719
107,4761.379469774636,4957.225879482329,5153.072289190021,5348.918698897714,5544.765108605407,5740.6115183131,5936.457928020792,6132.304337728485,6328.150747436177,6523.99715714387,6719.843566851562,6915.689976559255,7111.536386266947,7307.38279597464,7503.2292056823335,7699.075615390026,7894.922025097718,8090.768434805411,8286.614844513104,8482.461254220796,8678.307663928488,8874.154073636182,9070.000483343874,9265.846893051566,9461.69330275926,9657.53971246695,9853.386122174645,10049.232531882337,10245.078941590029,10440.925351297723
214,2557.44,3047.3047253668474,3537.1694507336942,4027.034176100541,4516.898901467388,5006.763626834236,5496.628352201083,5986.4930775679295,6476.357802934777,6966.222528301623,7456.087253668471,7945.951979035319,8435.816704402165,8925.681429769013,9415.54615513586,9905.410880502706,10395.275605869554,10885.140331236402,11375.005056603248,11864.869781970096,12354.734507336942,12844.59923270379,13334.463958070637,13824.328683437483,14314.19340880433,14804.058134171179,15293.922859538025,15783.787584904872,16273.65231027172,16763.517035638564
1016,1310.978939549272,1636.2864669311434,1961.5939943130147,2286.901521694886,2612.2090490767578,2937.516576458629,3262.8241038405004,3588.1316312223717,3913.439158604243,4238.746685986114,4564.0542133679855,4889.361740749858,5214.669268131729,5539.9767955136,5865.284322895472,6190.591850277343,6515.899377659214,6841.2069050410855,7166.514432422957,7491.821959804828,7817.129487186699,8142.437014568572,8467.744541950444,8793.052069332314,9118.359596714186,9443.667124096057,9768.974651477929,10094.2821788598,10419.589706241672,10744.897233623542
140,2921.366939549272,3251.920400264477,3582.4738609796814,3913.0273216948863,4243.580782410091,4574.134243125296,4904.6877038405,5235.241164555705,5565.79462527091,5896.348085986115,6226.90154670132,6557.455007416524,6888.008468131729,7218.561928846933,7549.115389562137,7879.668850277343,8210.222310992547,8540.775771707753,8871.329232422957,9201.88269313816,9532.436153853367,9862.98961456857,10193.543075283776,10524.09653599898,10854.649996714186,11185.20345742939,11515.756918144596,11846.3103788598,12176.863839575004,12507.41730029021
1045,1028.97,1489.165,1949.36,2409.555,2869.75,3329.9449999999997,3790.1399999999994,4250.335,4710.53,5170.7249999999995,5630.919999999999,6091.115,6551.3099999999995,7011.504999999999,7471.7,7931.8949999999995,8392.089999999998,8852.284999999998,9312.479999999998,9772.674999999997,10232.869999999997,10693.064999999999,11153.259999999998,11613.454999999998,12073.649999999998,12533.844999999998,12994.039999999997,13454.234999999997,13914.429999999998,14374.624999999998
452,1701.442469774636,2020.5364874488148,2339.630505122994,2658.7245227971725,2977.8185404713513,3296.91255814553,3616.006575819709,3935.1005934938876,4254.194611168066,4573.288628842245,4892.382646516424,5211.476664190603,5530.570681864781,5849.66469953896,6168.758717213139,6487.852734887318,6806.946752561496,7126.040770235675,7445.134787909854,7764.228805584033,8083.322823258211,8402.41684093239,8721.510858606569,9040.604876280748,9359.698893954926,9678.792911629105,9997.886929303284,10316.980946977463,10636.074964651641,10955.16898232582
1023,3193.094939549272,3478.654900264477,3764.2148609796814,4049.774821694886,4335.334782410091,4620.894743125296,4906.454703840501,5192.014664555705,5477.5746252709105,5763.134585986115,6048.694546701319,6334.254507416525,6619.814468131729,6905.374428846933,7190.934389562139,7476.494350277344,7762.0543109925475,8047.614271707753,8333.174232422958,8618.734193138162,8904.294153853367,9189.854114568572,9475.414075283776,9760.974035998981,10046.533996714186,10332.09395742939,10617.653918144595,10903.2138788598,11188.773839575004,11474.33380029021
192,2444.553,2996.3769507336942,3548.2009014673886,4100.0248522010825,4651.848802934777,5203.672753668472,5755.496704402166,6307.32065513586,6859.144605869555,7410.9685566032495,7962.792507336943,8514.616458070637,9066.440408804332,9618.264359538027,10170.08831027172,10721.912261005415,11273.73621173911,11825.560162472804,12377.384113206499,12929.208063940192,13481.032014673887,14032.855965407582,14584.679916141275,15136.50386687497,15688.327817608664,16240.151768342359,16791.975719076054,17343.79966980975,17895.62362054344,18447.44757127714
723,2967.03,3273.7105507336946,3580.3911014673886,3887.071652201083,4193.752202934777,4500.432753668472,4807.113304402166,5113.79385513586,5420.474405869554,5727.154956603249,6033.835507336944,6340.516058070638,6647.196608804332,6953.877159538026,7260.55771027172,7567.238261005416,7873.9188117391095,8180.5993624728035,8487.279913206497,8793.960463940191,9100.641014673887,9407.321565407581,9714.002116141275,10020.682666874969,10327.363217608663,10634.043768342357,10940.724319076053,11247.404869809747,11554.08542054344,11860.765971277135
802,3700.296,3968.7441999999996,4237.1924,4505.6406,4774.0887999999995,5042.536999999999,5310.985199999999,5579.4334,5847.881599999999,6116.3297999999995,6384.777999999998,6653.226199999999,6921.674399999999,7190.122599999999,7458.5707999999995,7727.018999999998,7995.467199999999,8263.915399999998,8532.363599999999,8800.811799999998,9069.259999999998,9337.7082,9606.156399999998,9874.604599999999,10143.052799999998,10411.500999999998,10679.949199999997,10948.397399999998,11216.845599999999,11485.293799999998
200,2231.766,2595.7117,2959.6574,3323.6031000000003,3687.5488,4051.4945,4415.4402,4779.385899999999,5143.3315999999995,5507.2773,5871.223,6235.1687,6599.1144,6963.060100000001,7327.005799999999,7690.951499999999,8054.897199999999,8418.8429,8782.7886,9146.7343,9510.68,9874.6257,10238.571399999999,10602.5171,10966.4628,11330.4085,11694.3542,12058.2999,12422.245599999998,12786.191299999999
922,3962.034,4229.036392033514,4496.038784067027,4763.041176100542,5030.043568134055,5297.045960167569,5564.048352201083,5831.050744234597,6098.05313626811,6365.055528301624,6632.057920335138,6899.060312368652,7166.062704402166,7433.065096435679,7700.0674884691925,7967.069880502707,8234.072272536221,8501.074664569735,8768.077056603248,9035.079448636761,9302.081840670277,9569.08423270379,9836.086624737303,10103.089016770817,10370.09140880433,10637.093800837845,10904.096192871359,11171.098584904872,11438.100976938385,11705.1033689719
667,3461.535,3903.0116587001803,4344.488317400361,4785.964976100541,5227.441634800722,5668.918293500903,6110.394952201083,6551.871610901264,6993.3482696014435,7434.824928301625,7876.301587001805,8317.778245701986,8759.254904402165,9200.731563102347,9642.208221802528,10083.684880502708,10525.161539202887,10966.638197903068,11408.11485660325,11849.59151530343,12291.06817400361,12732.54483270379,13174.021491403972,13615.498150104151,14056.974808804332,14498.451467504512,14939.928126204693,15381.404784904873,15822.881443605054,16264.358102305234
447,3523.6184697746357,3665.7286794823285,3807.8388891900213,3949.9490988977136,4092.0593086054064,4234.169518313099,4376.2797280207915,4518.389937728484,4660.500147436177,4802.61035714387,4944.720566851563,5086.830776559254,5228.940986266947,5371.05119597464,5513.161405682333,5655.2716153900255,5797.381825097718,5939.492034805411,6081.602244513104,6223.712454220797,6365.822663928489,6507.932873636182,6650.043083343874,6792.153293051567,6934.26350275926,7076.373712466952,7218.483922174645,7360.594131882337,7502.70434159003,7644.814551297723
490,4188.807,4489.396250733695,4789.9855014673885,5090.574752201083,5391.164002934777,5691.753253668472,5992.342504402166,6292.931755135861,6593.521005869556,6894.11025660325,7194.6995073369435,7495.288758070638,7795.878008804333,8096.467259538027,8397.056510271723,8697.645761005417,8998.23501173911,9298.824262472805,9599.413513206498,9900.002763940194,10200.592014673888,10501.181265407584,10801.770516141278,11102.359766874972,11402.949017608666,11703.53826834236,12004.127519076055,12304.71676980975,12605.306020543445,12905.895271277139
601,1705.293,1980.4197253668472,2255.546450733694,2530.6731761005412,2805.7999014673887,3080.9266268342353,3356.053352201083,3631.1800775679303,3906.306802934777,4181.433528301624,4456.560253668471,4731.6869790353185,5006.813704402166,5281.940429769013,5557.06715513586,5832.193880502707,6107.320605869554,6382.447331236402,6657.574056603248,6932.700781970096,7207.827507336942,7482.95423270379,7758.080958070637,8033.207683437484,8308.334408804332,8583.461134171179,8858.587859538025,9133.714584904874,9408.84131027172,9683.968035638567
258,2330.667,2595.558525366847,2860.4500507336943,3125.3415761005417,3390.2331014673887,3655.1246268342356,3920.016152201083,4184.9076775679305,4449.799202934777,4714.690728301624,4979.582253668472,5244.473779035319,5509.365304402167,5774.256829769014,6039.148355135861,6304.039880502707,6568.9314058695545,6833.822931236402,7098.714456603249,7363.605981970097,7628.497507336944,7893.389032703792,8158.280558070637,8423.172083437485,8688.063608804332,8952.95513417118,9217.846659538027,9482.738184904874,9747.629710271722,10012.52123563857
386,3967.319939549272,4455.634066931143,4943.948194313015,5432.262321694886,5920.576449076758,6408.890576458629,6897.2047038405,7385.518831222372,7873.832958604244,8362.147085986115,8850.461213367986,9338.775340749857,9827.08946813173,10315.4035955136,10803.717722895472,11292.031850277344,11780.345977659214,12268.660105041086,12756.974232422957,13245.288359804828,13733.6024871867,14221.916614568572,14710.230741950443,15198.544869332314,15686.858996714185,16175.173124096056,16663.487251477927,17151.8013788598,17640.115506241673,18128.429633623542
319,4340.800469774636,4642.090846148995,4943.381222523355,5244.671598897714,5545.961975272074,5847.2523516464325,6148.542728020791,6449.833104395151,6751.12348076951,7052.413857143869,7353.704233518229,7654.9946098925875,7956.284986266946,8257.575362641306,8558.865739015666,8860.156115390026,9161.446491764384,9462.736868138742,9764.027244513101,10065.317620887461,10366.60799726182,10667.89837363618,10969.188750010539,11270.479126384898,11571.769502759256,11873.059879133616,12174.350255507976,12475.640631882336,12776.931008256694,13078.221384631053
711,2915.082,3318.5175587001804,3721.9531174003605,4125.3886761005415,4528.824234800722,4932.259793500902,5335.695352201083,5739.130910901263,6142.566469601443,6546.002028301624,6949.437587001805,7352.873145701984,7756.308704402165,8159.744263102346,8563.179821802525,8966.615380502706,9370.050939202887,9773.486497903066,10176.922056603247,10580.357615303428,10983.79317400361,11387.228732703788,11790.66429140397,12194.09985010415,12597.53540880433,13000.97096750451,13404.406526204692,13807.842084904873,14211.277643605052,14614.713202305233
206,2670.3269999999998,3108.480925366847,3546.6348507336943,3984.7887761005413,4422.942701467388,4861.096626834235,5299.250552201083,5737.40447756793,6175.558402934777,6613.712328301624,7051.8662536684715,7490.0201790353185,7928.1741044021655,8366.328029769013,8804.48195513586,9242.635880502707,9680.789805869554,10118.9437312364,10557.097656603248,10995.251581970095,11433.405507336942,11871.559432703789,12309.713358070636,12747.867283437483,13186.021208804332,13624.175134171179,14062.329059538026,14500.482984904873,14938.63691027172,15376.790835638567
820,7435.557,7820.980784067027,8206.404568134056,8591.828352201082,8977.252136268111,9362.675920335138,9748.099704402166,10133.523488469193,10518.947272536221,10904.371056603248,11289.794840670276,11675.218624737303,12060.642408804331,12446.06619287136,12831.489976938386,13216.913761005413,13602.337545072442,13987.76132913947,14373.185113206497,14758.608897273523,15144.032681340552,15529.45646540758,15914.880249474609,16300.304033541634,16685.727817608662,17071.15160167569,17456.57538574272,17841.999169809744,18227.422953876772,18612.8467379438
135,2749.248,3034.9882587001807,3320.728517400361,3606.4687761005416,3892.2090348007223,4177.949293500902,4463.689552201084,4749.429810901263,5035.170069601444,5320.910328301625,5606.6505870018045,5892.390845701986,6178.131104402166,6463.871363102347,6749.611621802527,7035.351880502707,7321.092139202889,7606.832397903068,7892.57265660325,8178.31291530343,8464.05317400361,8749.793432703791,9035.53369140397,9321.273950104152,9607.014208804332,9892.754467504512,10178.494726204694,10464.234984904873,10749.975243605055,11035.715502305235
815,3848.438939549272,4212.82133359781,4577.203727646348,4941.586121694886,5305.968515743424,5670.350909791962,6034.7333038405,6399.1156978890385,6763.498091937577,7127.880485986115,7492.262880034653,7856.645274083191,8221.027668131728,8585.410062180266,8949.792456228804,9314.174850277343,9678.55724432588,10042.939638374419,10407.322032422957,10771.704426471495,11136.086820520033,11500.469214568571,11864.85160861711,12229.234002665647,12593.616396714186,12957.998790762724,13322.381184811262,13686.7635788598,14051.145972908338,14415.528366956876
162,3822.464939549272,4264.58993359781,4706.714927646348,5148.839921694886,5590.964915743424,6033.089909791962,6475.2149038405005,6917.339897889038,7359.464891937576,7801.589885986114,8243.714880034651,8685.839874083189,9127.964868131729,9570.089862180266,10012.214856228804,10454.339850277342,10896.46484432588,11338.589838374417,11780.714832422957,12222.839826471494,12664.964820520032,13107.08981456857,13549.214808617107,13991.339802665647,14433.464796714185,14875.589790762722,15317.71478481126,15759.839778859798,16201.964772908335,16644.089766956873
1001,2317.8254697746356,2689.3511461489948,3060.8768225233543,3432.4024988977135,3803.9281752720726,4175.453851646432,4546.979528020791,4918.505204395151,5290.030880769509,5661.556557143869,6033.082233518227,6404.6079098925875,6776.1335862669475,7147.659262641306,7519.184939015666,7890.710615390024,8262.236291764384,8633.761968138742,9005.287644513102,9376.81332088746,9748.33899726182,10119.86467363618,10491.390350010539,10862.916026384899,11234.441702759259,11605.967379133617,11977.493055507977,12349.018731882335,12720.544408256696,13092.070084631054
58,3520.476,3901.295992033514,4282.115984067028,4662.935976100542,5043.755968134055,5424.575960167569,5805.395952201083,6186.2159442345965,6567.03593626811,6947.855928301624,7328.675920335138,7709.495912368651,8090.315904402165,8471.135896435679,8851.955888469192,9232.775880502706,9613.59587253622,9994.415864569733,10375.235856603247,10756.05584863676,11136.875840670275,11517.695832703788,11898.515824737304,12279.335816770817,12660.155808804331,13040.975800837845,13421.795792871359,13802.615784904872,14183.435776938386,14564.2557689719
526,3625.661939549272,4111.417400264477,4597.172860979682,5082.928321694886,5568.683782410091,6054.439243125296,6540.194703840501,7025.950164555705,7511.70562527091,7997.461085986115,8483.21654670132,8968.972007416523,9454.727468131729,9940.482928846934,10426.238389562139,10911.993850277342,11397.749310992547,11883.504771707752,12369.260232422957,12855.015693138163,13340.771153853368,13826.526614568571,14312.282075283776,14798.037535998981,15283.792996714186,15769.548457429391,16255.303918144595,16741.059378859798,17226.814839575003,17712.57030029021
1092,7628.364,7940.45585870018,8252.54771740036,8564.63957610054,8876.731434800722,9188.823293500902,9500.915152201083,9813.007010901263,10125.098869601443,10437.190728301624,10749.282587001806,11061.374445701986,11373.466304402165,11685.558163102347,11997.650021802527,12309.741880502708,12621.833739202888,12933.925597903068,13246.01745660325,13558.10931530343,13870.20117400361,14182.29303270379,14494.38489140397,14806.476750104152,15118.568608804333,15430.660467504513,15742.752326204693,16054.844184904874,16366.936043605054,16679.027902305235
573,1687.601939549272,1874.5581748976294,2061.514410245987,2248.4706455943447,2435.426880942702,2622.3831162910597,2809.339351639417,2996.295586987775,3183.251822336132,3370.20805768449,3557.164293032847,3744.120528381205,3931.076763729563,4118.03299907792,4304.989234426278,4491.945469774635,4678.901705122993,4865.85794047135,5052.814175819708,5239.770411168065,5426.726646516423,5613.682881864781,5800.639117213138,5987.595352561496,6174.551587909854,6361.507823258211,6548.464058606569,6735.420293954926,6922.376529303284,7109.332764651641
110,1530.758939549272,1784.5047748976297,2038.2506102459872,2291.9964455943446,2545.742280942702,2799.4881162910597,3053.2339516394172,3306.979786987775,3560.7256223361323,3814.47145768449,4068.217293032847,4321.963128381205,4575.708963729562,4829.45479907792,5083.200634426277,5336.946469774635,5590.692305122992,5844.43814047135,6098.1839758197075,6351.9298111680655,6605.675646516423,6859.421481864781,7113.167317213138,7366.913152561496,7620.658987909853,7874.404823258211,8128.150658606568,8381.896493954926,8635.642329303282,8889.38816465164
981,4061.0804697746357,4365.255079482328,4669.429689190021,4973.604298897713,5277.778908605406,5581.953518313099,5886.128128020791,6190.302737728484,6494.477347436177,6798.651957143869,7102.826566851561,7407.001176559255,7711.175786266947,8015.3503959746395,8319.525005682333,8623.699615390025,8927.8742250977175,9232.048834805411,9536.223444513103,9840.398054220796,10144.572663928488,10448.747273636181,10752.921883343874,11057.096493051566,11361.27110275926,11665.445712466952,11969.620322174644,12273.794931882336,12577.96954159003,12882.144151297722
301,3065.0774697746356,3266.6547048491752,3468.2319399237153,3669.809174998255,3871.386410072795,4072.963645147335,4274.540880221874,4476.1181152964145,4677.695350370954,4879.272585445494,5080.849820520034,5282.427055594573,5484.004290669113,5685.581525743653,5887.158760818193,6088.735995892734,6290.313230967273,6491.890466041812,6693.467701116353,6895.044936190892,7096.622171265432,7298.199406339972,7499.776641414512,7701.353876489052,7902.931111563591,8104.508346638131,8306.085581712672,8507.662816787211,8709.24005186175,8910.81728693629
569,1809.334469774636,1976.7556794823288,2144.1768891900215,2311.598098897714,2479.019308605407,2646.4405183130993,2813.861728020792,2981.2829377284843,3148.704147436177,3316.12535714387,3483.5465668515626,3650.967776559255,3818.3889862669475,3985.8101959746405,4153.2314056823325,4320.652615390026,4488.073825097718,4655.495034805411,4822.916244513104,4990.337454220797,5157.758663928489,5325.179873636182,5492.601083343874,5660.0222930515665,5827.443502759259,5994.864712466952,6162.285922174645,6329.707131882337,6497.12834159003,6664.549551297722
